7843635e, 7-2-2020-0-47-20, 03, 3
8703635e, 6-2-2020-20-14-31, 02, 2
8f55635e, 7-2-2020-2-4-31, 0b, 11
729b645e, 8-2-2020-1-14-58, 10, 16
7ee5635e, 7-2-2020-12-18-38, 0f, 15
c4f3635e, 7-2-2020-13-19-32, 02, 2
bfff625e, 6-2-2020-19-58-23, 04, 4
bd4f645e, 7-2-2020-19-51-57, 0b, 11
d4b4635e, 7-2-2020-8-51-0, 03, 3
ffb6625e, 6-2-2020-14-47-59, 04, 4
94a6635e, 7-2-2020-7-50-12, 02, 2
4637645e, 7-2-2020-18-7-34, 08, 8
a711645e, 7-2-2020-15-27-3, 08, 8
e8e5655e, 9-2-2020-0-44-56, 02, 2
ffac645e, 8-2-2020-2-29-51, 0f, 15
f131635e, 7-2-2020--1-32-33, 02, 2
42a0645e, 8-2-2020-1-35-30, 0d, 13
b088645e, 8-2-2020--1-54-56, 02, 2
e9d0635e, 7-2-2020-10-50-49, 01, 1
5020635e, 7-2-2020--2-17-20, 0a, 10
c708645e, 7-2-2020-14-49-11, 0a, 10
4f63645e, 8-2-2020--3-15-27, 02, 2
45a5635e, 7-2-2020-7-44-37, 05, 5
a19f655e, 8-2-2020-19-45-5, 04, 4
6885635e, 7-2-2020-5-28-40, 0e, 14
2cba635e, 7-2-2020-9-13-48, 07, 7
7272635e, 7-2-2020-4-7-46, 04, 4
4293625e, 6-2-2020-12-15-30, 10, 16
23b1645e, 8-2-2020-2-47-31, 02, 2
cc2c645e, 7-2-2020-17-22-52, 0a, 10
8ce5645e, 8-2-2020-6-31-8, 04, 4
5bdc645e, 8-2-2020-5-51-55, 03, 3
ec9a645e, 8-2-2020-1-12-44, 04, 4
895c645e, 7-2-2020-20-46-33, 08, 8
c109635e, 6-2-2020-20-41-5, 03, 3
3808645e, 7-2-2020-14-46-48, 00, 0
688c635e, 7-2-2020-5-58-32, 01, 1
83bd645e, 8-2-2020-3-40-19, 08, 8
72e4635e, 7-2-2020-12-14-10, 0a, 10
5b9e645e, 8-2-2020-1-27-23, 0e, 14
c203645e, 7-2-2020-14-27-46, 09, 9
7843635e, 7-2-2020-0-47-20, 03, 3
e4fb645e, 8-2-2020-8-6-28, 02, 2
dae3635e, 7-2-2020-12-11-38, 10, 16
0241635e, 7-2-2020-0-36-50, 06, 6
37ef645e, 8-2-2020-7-12-23, 0b, 11
8b60655e, 8-2-2020-15-15-55, 0a, 10
8c63635e, 7-2-2020-3-4-12, 08, 8
8ffb625e, 6-2-2020-19-40-31, 0a, 10
f1ed645e, 8-2-2020-7-6-57, 01, 1
a927645e, 7-2-2020-17-0-57, 0b, 11
0fec635e, 7-2-2020-12-46-39, 0e, 14
884f655e, 8-2-2020-14-3-20, 02, 2
3c78645e, 8-2-2020--2-44-44, 0b, 11
c251655e, 8-2-2020-14-12-50, 10, 16
0deb635e, 7-2-2020-12-42-21, 06, 6
7ae2645e, 8-2-2020-6-18-2, 08, 8
f5e6655e, 9-2-2020-0-49-25, 05, 5
2e86655e, 8-2-2020-17-56-30, 10, 16
06b1665e, 9-2-2020-15-11-34, 08, 8
f58d645e, 8-2-2020-0-17-25, 09, 9
2036655e, 8-2-2020-12-14-56, 01, 1
3b93635e, 7-2-2020-6-27-39, 0a, 10
ed04645e, 7-2-2020-14-32-45, 0c, 12
3050645e, 7-2-2020-19-53-52, 04, 4
0ea5665e, 9-2-2020-14-20-30, 07, 7
de63645e, 8-2-2020--3-17-50, 01, 1
3eaf635e, 7-2-2020-8-27-10, 0c, 12
7f8f655e, 8-2-2020-18-36-15, 00, 0
c655655e, 8-2-2020-14-29-58, 04, 4
4a56655e, 8-2-2020-14-32-10, 05, 5
d6af655e, 8-2-2020-20-54-14, 0a, 10
6c85655e, 8-2-2020-17-53-16, 08, 8
77ac635e, 7-2-2020-8-15-19, 0d, 13
e750645e, 7-2-2020-19-56-55, 0a, 10
9210665e, 9-2-2020-3-46-58, 04, 4
c1ea655e, 9-2-2020-1-5-37, 04, 4
0568645e, 8-2-2020--3-35-33, 07, 7
3d1b645e, 7-2-2020-16-7-57, 00, 0
de4b645e, 7-2-2020-19-35-26, 03, 3
8598645e, 8-2-2020-1-2-29, 0c, 12
2bcc665e, 9-2-2020-17-7-23, 03, 3
3574645e, 8-2-2020--2-27-33, 04, 4
a246655e, 8-2-2020-13-25-22, 0f, 15
e03d645e, 7-2-2020-18-35-44, 02, 2
083a655e, 8-2-2020-12-31-36, 09, 9
c518645e, 7-2-2020-15-57-25, 02, 2
1b24655e, 8-2-2020-10-58-3, 06, 6
6cf6645e, 8-2-2020-7-43-8, 05, 5
37b5645e, 8-2-2020-3-4-55, 03, 3
6ad6645e, 8-2-2020-5-26-34, 02, 2
67b5655e, 9-2-2020--3-17-59, 03, 3
9e12655e, 8-2-2020-9-43-26, 0d, 13
d490645e, 8-2-2020-0-29-40, 08, 8
ed13665e, 9-2-2020-4-1-17, 0e, 14
2daa645e, 8-2-2020-2-17-49, 01, 1
e04f645e, 7-2-2020-19-52-32, 05, 5
8f61665e, 9-2-2020-9-32-31, 01, 1
00fc665e, 9-2-2020-20-31-28, 08, 8
fb22655e, 8-2-2020-10-53-15, 02, 2
a84e655e, 8-2-2020-13-59-36, 0c, 12
3f82655e, 8-2-2020-17-39-43, 01, 1
76d6655e, 9-2-2020--1-39-2, 01, 1
5308655e, 8-2-2020-8-59-31, 08, 8
e8e1655e, 9-2-2020-0-27-52, 08, 8
d67a655e, 8-2-2020-17-8-6, 04, 4
d109655e, 8-2-2020-9-5-53, 04, 4
6584655e, 8-2-2020-17-48-53, 02, 2
294a665e, 9-2-2020-7-52-41, 0a, 10
5ac4655e, 9-2-2020--2-21-46, 04, 4
5b8b665e, 9-2-2020-12-30-51, 08, 8
6e84665e, 9-2-2020-12-1-18, 02, 2
7042675e, 10-2-2020-1-32-0, 02, 2
df31655e, 8-2-2020-11-56-47, 05, 5
a43a675e, 10-2-2020-0-58-44, 05, 5
dd23655e, 8-2-2020-10-57-1, 10, 16
4635655e, 8-2-2020-12-11-18, 03, 3
597e645e, 8-2-2020--1-10-49, 03, 3
6404655e, 8-2-2020-8-42-44, 03, 3
1245645e, 7-2-2020-19-6-26, 0c, 12
9904665e, 9-2-2020-2-55-53, 0d, 13
bdb5665e, 9-2-2020-15-31-41, 02, 2
11ba655e, 9-2-2020--3-37-53, 02, 2
2acb665e, 9-2-2020-17-3-6, 04, 4
495e655e, 8-2-2020-15-6-17, 03, 3
3db6655e, 9-2-2020--3-21-33, 09, 9
b9fe665e, 9-2-2020-20-43-5, 0b, 11
e8e5655e, 9-2-2020-0-44-56, 02, 2
aca7665e, 9-2-2020-14-31-40, 04, 4
95bb655e, 9-2-2020--3-44-21, 10, 16
f25f655e, 8-2-2020-15-13-22, 08, 8
3a9d655e, 8-2-2020-19-34-50, 06, 6
b830655e, 8-2-2020-11-51-52, 04, 4
f836685e, 10-2-2020-18-55-20, 0a, 10
35fd645e, 8-2-2020-8-12-5, 0c, 12
d168665e, 9-2-2020-10-3-29, 05, 5
fa67675e, 10-2-2020-4-12-10, 06, 6
623a655e, 8-2-2020-12-33-6, 08, 8
3d17685e, 10-2-2020-16-39-57, 09, 9
e432665e, 9-2-2020-6-13-24, 08, 8
b75b665e, 9-2-2020-9-7-35, 02, 2
0359665e, 9-2-2020-8-56-3, 10, 16
d6af655e, 8-2-2020-20-54-14, 0a, 10
daaa665e, 9-2-2020-14-45-14, 01, 1
f91a675e, 10-2-2020--2-43-37, 02, 2
4c6e655e, 8-2-2020-16-14-36, 0b, 11
1c26665e, 9-2-2020-5-18-52, 05, 5
9db6665e, 9-2-2020-15-35-25, 0a, 10
9c63665e, 9-2-2020-9-41-16, 09, 9
170d665e, 9-2-2020-3-32-7, 10, 16
aa34665e, 9-2-2020-6-20-58, 02, 2
bd0d665e, 9-2-2020-3-34-53, 02, 2
1d1a665e, 9-2-2020-4-27-41, 03, 3
550a665e, 9-2-2020-3-20-21, 08, 8
15f3665e, 9-2-2020-19-53-25, 10, 16
94aa665e, 9-2-2020-14-44-4, 0f, 15
a879665e, 9-2-2020-11-15-20, 0b, 11
6ca2665e, 9-2-2020-14-9-16, 03, 3
62e0655e, 9-2-2020-0-21-22, 07, 7
8039695e, 11-2-2020-13-18-24, 00, 0
ccaa655e, 8-2-2020-20-32-44, 08, 8
32ae655e, 8-2-2020-20-47-14, 0e, 14
3df1655e, 9-2-2020-1-33-17, 0b, 11
7a11685e, 10-2-2020-16-15-22, 05, 5
7410675e, 10-2-2020--3-58-44, 04, 4
80dc655e, 9-2-2020-0-4-48, 0c, 12
26c6675e, 10-2-2020-10-53-58, 05, 5
5e29655e, 8-2-2020-11-20-30, 07, 7
4eec655e, 9-2-2020-1-12-14, 03, 3
21dc665e, 9-2-2020-18-15-29, 0c, 12
d782665e, 9-2-2020-11-54-31, 04, 4
0e99665e, 9-2-2020-13-29-18, 0c, 12
a00a665e, 9-2-2020-3-21-36, 0f, 15
9ccb675e, 10-2-2020-11-17-16, 04, 4
10946a5e, 12-2-2020-13-57-4, 0f, 15
2f1d665e, 9-2-2020-4-40-47, 01, 1
feab675e, 10-2-2020-9-2-22, 08, 8
a141665e, 9-2-2020-7-16-17, 0c, 12
80ac665e, 9-2-2020-14-52-16, 05, 5
3a92665e, 9-2-2020-13-0-10, 0a, 10
397a665e, 9-2-2020-11-17-45, 03, 3
f596685e, 11-2-2020-1-44-53, 02, 2
c245665e, 9-2-2020-7-33-54, 03, 3
1c5c675e, 10-2-2020-3-21-32, 0e, 14
3f35675e, 10-2-2020-0-35-43, 04, 4
e53e665e, 9-2-2020-7-4-37, 06, 6
4137665e, 9-2-2020-6-32-1, 04, 4
0e33665e, 9-2-2020-6-14-6, 10, 16
fa5b665e, 9-2-2020-9-8-42, 04, 4
f437675e, 10-2-2020-0-47-16, 0a, 10
fbeb675e, 10-2-2020-13-35-23, 03, 3
43f7665e, 9-2-2020-20-11-15, 01, 1
7a40675e, 10-2-2020-1-23-38, 01, 1
db7a675e, 10-2-2020-5-32-43, 05, 5
bbef665e, 9-2-2020-19-39-7, 05, 5
6cae665e, 9-2-2020-15-0-28, 0d, 13
c5a4675e, 10-2-2020-8-31-33, 04, 4
b4f7665e, 9-2-2020-20-13-8, 03, 3
8990675e, 10-2-2020-7-5-13, 0e, 14
a1e0675e, 10-2-2020-12-46-57, 02, 2
6f8e675e, 10-2-2020-6-56-15, 0c, 12
885c675e, 10-2-2020-3-23-20, 08, 8
2be5665e, 9-2-2020-18-54-3, 09, 9
4e5a665e, 9-2-2020-9-1-34, 08, 8
b087675e, 10-2-2020-6-27-28, 09, 9
fcab685e, 11-2-2020-3-14-36, 01, 1
ab5a675e, 10-2-2020-3-15-23, 04, 4
016b675e, 10-2-2020-4-25-5, 07, 7
3826685e, 10-2-2020-17-43-52, 00, 0
4c48665e, 9-2-2020-7-44-44, 0e, 14
b3d6665e, 9-2-2020-17-52-19, 08, 8
8256685e, 11-2-2020--3-9-54, 0d, 13
53ce665e, 9-2-2020-17-16-35, 06, 6
790c685e, 10-2-2020-15-54-1, 06, 6
b782675e, 10-2-2020-6-6-15, 08, 8
f60d685e, 10-2-2020-16-0-22, 02, 2
7b68685e, 11-2-2020--2-26-35, 03, 3
7331675e, 10-2-2020-0-19-31, 08, 8
5ded665e, 9-2-2020-19-29-1, 04, 4
505d675e, 10-2-2020-3-26-40, 03, 3
67af675e, 10-2-2020-9-16-55, 10, 16
547a675e, 10-2-2020-5-30-28, 10, 16
3ffc685e, 11-2-2020-8-57-3, 08, 8
a8e7665e, 9-2-2020-19-4-40, 00, 0
7258675e, 10-2-2020-3-5-54, 0f, 15
ef62695e, 11-2-2020-16-15-11, 0c, 12
d122685e, 10-2-2020-17-29-21, 0c, 12
7ed9665e, 9-2-2020-18-4-14, 0a, 10
8fdb675e, 10-2-2020-12-25-19, 08, 8
5b87675e, 10-2-2020-6-26-3, 01, 1
e85a685e, 11-2-2020--3-28-40, 05, 5
fc7d685e, 11-2-2020--1-58-20, 08, 8
fde7695e, 12-2-2020-1-42-53, 0e, 14
bffc665e, 9-2-2020-20-34-39, 0a, 10
3e9b675e, 10-2-2020-7-50-54, 0b, 11
3b2c675e, 10-2-2020--1-57-15, 03, 3
2d70675e, 10-2-2020-4-47-9, 0d, 13
22ef675e, 10-2-2020-13-48-50, 0a, 10
22ef675e, 10-2-2020-13-48-50, 0a, 10
27d9665e, 9-2-2020-18-2-47, 0e, 14
0934685e, 10-2-2020-18-42-49, 04, 4
abe3685e, 11-2-2020-7-12-11, 02, 2
1f13685e, 10-2-2020-16-22-23, 0a, 10
3a09685e, 10-2-2020-15-40-10, 0e, 14
4ab6675e, 10-2-2020-9-46-18, 02, 2
d87f675e, 10-2-2020-5-54-0, 04, 4
be23675e, 10-2-2020--1-21-2, 0c, 12
ae3c685e, 10-2-2020-19-19-42, 03, 3
4d90675e, 10-2-2020-7-4-13, 02, 2
02e7675e, 10-2-2020-13-14-10, 0c, 12
84ae6a5e, 12-2-2020-15-49-56, 0c, 12
57cb675e, 10-2-2020-11-16-7, 01, 1
b2e8695e, 12-2-2020-1-45-54, 03, 3
446a675e, 10-2-2020-4-21-56, 02, 2
ec85695e, 11-2-2020-18-44-28, 03, 3
6deb675e, 10-2-2020-13-33-1, 0f, 15
7457685e, 11-2-2020--3-13-56, 04, 4
9b4d695e, 11-2-2020-14-44-11, 0f, 15
2dca675e, 10-2-2020-11-11-9, 0a, 10
654c685e, 10-2-2020-20-26-45, 08, 8
6a13685e, 10-2-2020-16-23-38, 03, 3
f477695e, 11-2-2020-17-44-52, 08, 8
04ce685e, 11-2-2020-5-39-48, 03, 3
153c685e, 10-2-2020-19-17-9, 02, 2
3310695e, 11-2-2020-10-22-11, 04, 4
0ac9685e, 11-2-2020-5-18-34, 0b, 11
786a685e, 11-2-2020--2-35-4, 10, 16
1df2685e, 11-2-2020-8-13-49, 01, 1
547b685e, 11-2-2020--1-47-0, 04, 4
e1106a5e, 12-2-2020-4-37-21, 10, 16
5a60685e, 11-2-2020--3-51-54, 0c, 12
dcc5685e, 11-2-2020-5-5-0, 04, 4
ebee675e, 10-2-2020-13-47-55, 04, 4
36a1685e, 11-2-2020-2-28-38, 06, 6
0927685e, 10-2-2020-17-47-21, 08, 8
514a695e, 11-2-2020-14-30-9, 06, 6
3dbf675e, 10-2-2020-10-24-29, 03, 3
dda1685e, 11-2-2020-2-31-25, 0e, 14
c531695e, 11-2-2020-12-45-25, 05, 5
40c7695e, 12-2-2020--1-23-12, 06, 6
7f35695e, 11-2-2020-13-1-19, 04, 4
be98695e, 11-2-2020-20-4-46, 0a, 10
0fe3685e, 11-2-2020-7-9-35, 0d, 13
def36a5e, 12-2-2020-20-45-50, 05, 5
fb9f685e, 11-2-2020-2-23-23, 04, 4
879d695e, 11-2-2020-20-25-11, 08, 8
2d1a6a5e, 12-2-2020-5-17-1, 0d, 13
dda1685e, 11-2-2020-2-31-25, 0e, 14
3c3a695e, 11-2-2020-13-21-32, 01, 1
c08c675e, 10-2-2020-6-49-4, 03, 3
1d43695e, 11-2-2020-13-59-25, 0b, 11
27c6685e, 11-2-2020-5-6-15, 0c, 12
60cf685e, 11-2-2020-5-45-36, 0a, 10
1e27695e, 11-2-2020-11-59-58, 0c, 12
2ce6685e, 11-2-2020-7-22-52, 05, 5
3e01685e, 10-2-2020-15-6-6, 00, 0
3811685e, 10-2-2020-16-14-16, 04, 4
dc6b685e, 11-2-2020--2-41-0, 02, 2
92d8685e, 11-2-2020-6-24-50, 07, 7
ee41695e, 11-2-2020-13-54-22, 09, 9
cf86695e, 11-2-2020-18-48-15, 01, 1
857b695e, 11-2-2020-18-0-5, 04, 4
8d9f685e, 11-2-2020-2-21-33, 03, 3
410d695e, 11-2-2020-10-9-37, 10, 16
622c695e, 11-2-2020-12-22-26, 08, 8
01036c5e, 13-2-2020-16-2-41, 0c, 12
8dfc685e, 11-2-2020-8-58-21, 03, 3
595b685e, 11-2-2020--3-30-33, 0a, 10
c35b685e, 11-2-2020--3-32-19, 0b, 11
ee176a5e, 12-2-2020-5-7-26, 01, 1
8d8f6a5e, 12-2-2020-13-37-49, 03, 3
841a685e, 10-2-2020-16-53-56, 01, 1
c2356a5e, 12-2-2020-7-14-42, 0b, 11
d6c3695e, 12-2-2020--1-8-38, 04, 4
061d685e, 10-2-2020-17-4-38, 07, 7
38d2685e, 11-2-2020-5-57-44, 08, 8
4866695e, 11-2-2020-16-29-28, 02, 2
1dab685e, 11-2-2020-3-10-53, 08, 8
98ff6a5e, 13-2-2020--3-35-52, 09, 9
292b695e, 11-2-2020-12-17-13, 0a, 10
4bda685e, 11-2-2020-6-32-11, 0e, 14
3c616a5e, 12-2-2020-10-20-12, 04, 4
60c6695e, 12-2-2020--1-19-28, 08, 8
5ebb6a5e, 12-2-2020-16-44-46, 03, 3
24366b5e, 13-2-2020-1-28-36, 01, 1
8581695e, 11-2-2020-18-25-41, 07, 7
7bbd685e, 11-2-2020-4-29-15, 02, 2
0650695e, 11-2-2020-14-54-30, 00, 0
b7a4685e, 11-2-2020-2-43-35, 05, 5
1c9e695e, 11-2-2020-20-27-40, 0c, 12
59e9695e, 12-2-2020-1-48-41, 00, 0
24cb695e, 12-2-2020--1-39-48, 0b, 11
53986a5e, 12-2-2020-14-15-15, 0b, 11
4058695e, 11-2-2020-15-29-36, 04, 4
896e6a5e, 12-2-2020-11-16-57, 06, 6
6574695e, 11-2-2020-17-29-41, 0a, 10
2164685e, 11-2-2020--2-8-1, 01, 1
f3ea685e, 11-2-2020-7-43-15, 04, 4
73b1695e, 12-2-2020--3-50-11, 03, 3
3de26a5e, 12-2-2020-19-30-37, 03, 3
e8a8685e, 11-2-2020-3-1-28, 0f, 15
29006a5e, 12-2-2020-3-26-1, 08, 8
4609695e, 11-2-2020-9-52-38, 02, 2
61b5695e, 12-2-2020--2-6-57, 09, 9
59e9695e, 12-2-2020-1-48-41, 00, 0
44c4695e, 12-2-2020--1-10-28, 02, 2
39276a5e, 12-2-2020-6-12-41, 03, 3
fd35695e, 11-2-2020-13-3-25, 02, 2
5fbf6a5e, 12-2-2020-17-1-51, 09, 9
1e9f695e, 11-2-2020-20-31-58, 04, 4
318f6b5e, 13-2-2020-7-48-33, 02, 2
7d966a5e, 12-2-2020-14-7-25, 0a, 10
e0586a5e, 12-2-2020-9-44-32, 02, 2
7dcd6a5e, 12-2-2020-18-2-5, 05, 5
9a746a5e, 12-2-2020-11-42-50, 0a, 10
61016b5e, 13-2-2020--3-43-29, 08, 8
dc286a5e, 12-2-2020-6-19-40, 07, 7
405d6a5e, 12-2-2020-10-3-12, 01, 1
857b695e, 11-2-2020-18-0-5, 04, 4
c6da695e, 12-2-2020-0-46-30, 10, 16
3752695e, 11-2-2020-15-3-51, 08, 8
88066a5e, 12-2-2020-3-53-12, 0f, 15
dfa96b5e, 13-2-2020-9-42-23, 0b, 11
35ce6a5e, 12-2-2020-18-5-9, 04, 4
4ec86a5e, 12-2-2020-17-39-58, 0e, 14
ced3695e, 12-2-2020-0-16-46, 0d, 13
4630695e, 11-2-2020-12-39-2, 00, 0
1396695e, 11-2-2020-19-53-23, 02, 2
11866a5e, 12-2-2020-12-57-21, 04, 4
0df9695e, 12-2-2020-2-55-41, 0c, 12
1b59695e, 11-2-2020-15-33-15, 03, 3
9c6c6c5e, 14-2-2020--1-33-16, 0d, 13
3d6e6a5e, 12-2-2020-11-15-41, 08, 8
cfd16c5e, 14-2-2020-6-45-3, 0b, 11
6ac3695e, 12-2-2020--1-6-50, 05, 5
80376a5e, 12-2-2020-7-22-8, 08, 8
25a46a5e, 12-2-2020-15-5-41, 05, 5
e2dc6c5e, 14-2-2020-7-32-18, 02, 2
a85f6a5e, 12-2-2020-10-13-28, 03, 3
42c96a5e, 12-2-2020-17-44-2, 0b, 11
87496b5e, 13-2-2020-2-51-19, 0c, 12
5af26a5e, 12-2-2020-20-39-22, 04, 4
6d706b5e, 13-2-2020-5-37-17, 08, 8
ced3695e, 12-2-2020-0-16-46, 0d, 13
5b6a6b5e, 13-2-2020-5-11-23, 04, 4
722b6a5e, 12-2-2020-6-30-42, 0a, 10
68866b5e, 13-2-2020-7-11-4, 10, 16
2b896a5e, 12-2-2020-13-10-35, 02, 2
0f106a5e, 12-2-2020-4-33-51, 04, 4
083f6a5e, 12-2-2020-7-54-16, 0e, 14
a0076b5e, 13-2-2020--2-10-8, 03, 3
c9f96a5e, 13-2-2020--3-11-5, 07, 7
0ade6a5e, 12-2-2020-19-12-42, 08, 8
56466a5e, 12-2-2020-8-25-26, 09, 9
c8a96a5e, 12-2-2020-15-29-44, 01, 1
823a6a5e, 12-2-2020-7-34-58, 10, 16
eb0c6a5e, 12-2-2020-4-20-27, 05, 5
2ae66a5e, 12-2-2020-19-47-22, 02, 2
93c0695e, 12-2-2020--2-54-43, 0a, 10
42fd6a5e, 13-2-2020--3-25-54, 0a, 10
19386a5e, 12-2-2020-7-24-41, 04, 4
ff166b5e, 13-2-2020--1-15-43, 04, 4
34dd6b5e, 13-2-2020-13-21-24, 05, 5
10946a5e, 12-2-2020-13-57-4, 0f, 15
aff46a5e, 12-2-2020-20-49-19, 0b, 11
3ec26b5e, 13-2-2020-11-26-22, 01, 1
6d336a5e, 12-2-2020-7-4-45, 02, 2
020e6a5e, 12-2-2020-4-25-6, 02, 2
72ef6a5e, 12-2-2020-20-26-58, 0c, 12
16246c5e, 13-2-2020-18-23-50, 08, 8
419c6b5e, 13-2-2020-8-44-17, 0a, 10
6a3e6b5e, 13-2-2020-2-3-54, 04, 4
2ddb6a5e, 12-2-2020-19-0-29, 0a, 10
86626b5e, 13-2-2020-4-37-58, 05, 5
a46f6a5e, 12-2-2020-11-21-40, 0c, 12
3e276b5e, 13-2-2020-0-25-2, 0e, 14
83d36b5e, 13-2-2020-12-40-3, 0a, 10
beb86a5e, 12-2-2020-16-33-34, 0a, 10
73516c5e, 14-2-2020--3-37-23, 04, 4
f1c16a5e, 12-2-2020-17-12-49, 0d, 13
52aa6a5e, 12-2-2020-15-32-2, 04, 4
b8746b5e, 13-2-2020-5-55-36, 0e, 14
f4246b5e, 13-2-2020-0-15-16, 0b, 11
cbd56b5e, 13-2-2020-12-49-47, 0e, 14
79996b5e, 13-2-2020-8-32-25, 0d, 13
d0e66a5e, 12-2-2020-19-50-8, 06, 6
590e6d5e, 14-2-2020-11-3-21, 02, 2
efbb6a5e, 12-2-2020-16-47-11, 02, 2
2af66b5e, 13-2-2020-15-7-54, 03, 3
a8656b5e, 13-2-2020-4-51-20, 02, 2
0c9b6b5e, 13-2-2020-8-39-8, 0f, 15
77b26d5e, 15-2-2020--2-43-35, 0a, 10
a9ca6d5e, 15-2-2020-0-26-49, 03, 3
857b6b5e, 13-2-2020-6-24-37, 01, 1
9c866b5e, 13-2-2020-7-11-56, 03, 3
613e6f5e, 16-2-2020-2-52-49, 05, 5
5a616c5e, 14-2-2020--2-45-14, 0e, 14
7e226c5e, 13-2-2020-18-17-2, 02, 2
8db86b5e, 13-2-2020-10-45-1, 10, 16
e0ae6a5e, 12-2-2020-15-51-28, 10, 16
e6a96c5e, 14-2-2020-3-54-46, 03, 3
c5146b5e, 13-2-2020--1-6-13, 02, 2
e25e6a5e, 12-2-2020-10-10-10, 05, 5
8db96a5e, 12-2-2020-16-37-1, 08, 8
3f986c5e, 14-2-2020-2-39-27, 01, 1
eefe6b5e, 13-2-2020-15-45-18, 08, 8
def06a5e, 12-2-2020-20-33-2, 01, 1
46e86d5e, 15-2-2020-2-33-10, 0b, 11
6e086c5e, 13-2-2020-16-25-50, 04, 4
6cc46b5e, 13-2-2020-11-35-40, 0c, 12
41b76b5e, 13-2-2020-10-39-29, 05, 5
3f0d6b5e, 13-2-2020--2-34-7, 0f, 15
03836b5e, 13-2-2020-6-56-35, 06, 6
b43d6b5e, 13-2-2020-2-0-52, 0a, 10
c7106c5e, 13-2-2020-17-1-27, 05, 5
39716c5e, 14-2-2020--1-52-57, 10, 16
0b3f6b5e, 13-2-2020-2-6-35, 03, 3
7dd96b5e, 13-2-2020-13-5-33, 08, 8
e6366b5e, 13-2-2020-1-31-50, 0d, 13
3c326b5e, 13-2-2020-1-11-56, 08, 8
1d536b5e, 13-2-2020-3-32-13, 10, 16
7de36b5e, 13-2-2020-13-48-13, 04, 4
b9af6c5e, 14-2-2020-4-19-37, 02, 2
d5d56c5e, 14-2-2020-7-2-13, 0d, 13
2d296d5e, 14-2-2020-12-57-49, 05, 5
e40a6c5e, 13-2-2020-16-36-20, 01, 1
dab86b5e, 13-2-2020-10-46-18, 02, 2
873a6b5e, 13-2-2020-1-47-19, 02, 2
837b6c5e, 14-2-2020-0-36-51, 03, 3
83646d5e, 14-2-2020-17-10-59, 07, 7
2bf76b5e, 13-2-2020-15-12-11, 0a, 10
7a3b6c5e, 13-2-2020-20-3-38, 0f, 15
0d1b6b5e, 13-2-2020--1-33-1, 05, 5
ae826c5e, 14-2-2020-1-7-26, 02, 2
d5ba6d5e, 15-2-2020--1-19-17, 01, 1
f52c6c5e, 13-2-2020-19-1-41, 04, 4
7a196c5e, 13-2-2020-17-38-34, 0a, 10
02056c5e, 13-2-2020-16-11-14, 09, 9
25b86b5e, 13-2-2020-10-43-17, 07, 7
721a6c5e, 13-2-2020-17-42-42, 06, 6
eb3a6c5e, 13-2-2020-20-1-15, 0a, 10
9d946b5e, 13-2-2020-8-11-41, 04, 4
f3ca6b5e, 13-2-2020-12-3-31, 03, 3
1ebf6b5e, 13-2-2020-11-13-2, 04, 4
20486c5e, 13-2-2020-20-57-36, 08, 8
990c6d5e, 14-2-2020-10-55-53, 0c, 12
0cde6c5e, 14-2-2020-7-37-16, 03, 3
96786c5e, 14-2-2020-0-24-22, 04, 4
33786c5e, 14-2-2020-0-22-43, 08, 8
0da36d5e, 15-2-2020--3-37-49, 08, 8
00ac6b5e, 13-2-2020-9-51-28, 08, 8
3c116d5e, 14-2-2020-11-15-40, 04, 4
86416c5e, 13-2-2020-20-29-26, 0c, 12
82926c5e, 14-2-2020-2-14-58, 07, 7
84a66c5e, 14-2-2020-3-40-20, 10, 16
f7f66b5e, 13-2-2020-15-11-19, 10, 16
50556c5e, 14-2-2020--3-53-52, 09, 9
f3146d5e, 14-2-2020-11-31-31, 03, 3
b4ed6d5e, 15-2-2020-2-56-20, 0e, 14
cbea6c5e, 14-2-2020-8-31-39, 04, 4
6d816b5e, 13-2-2020-6-49-49, 09, 9
1d5d6c5e, 14-2-2020--2-27-9, 0a, 10
22686e5e, 15-2-2020-11-38-42, 0b, 11
24056d5e, 14-2-2020-10-24-4, 08, 8
4feb6b5e, 13-2-2020-14-21-35, 02, 2
5cde6c5e, 14-2-2020-7-38-36, 01, 1
d4566c5e, 14-2-2020--2-0-20, 05, 5
10366c5e, 13-2-2020-19-40-32, 10, 16
ef066e5e, 15-2-2020-4-43-59, 08, 8
96306e5e, 15-2-2020-7-41-42, 0f, 15
0c5b6d5e, 14-2-2020-16-30-36, 04, 4
13d46c5e, 14-2-2020-6-54-43, 08, 8
a0df6d5e, 15-2-2020-1-56-16, 08, 8
50586d5e, 14-2-2020-16-18-56, 06, 6
97206c5e, 13-2-2020-18-8-55, 03, 3
8b556c5e, 14-2-2020--3-54-51, 02, 2
cf246d5e, 14-2-2020-12-39-11, 01, 1
bb156d5e, 14-2-2020-11-34-51, 10, 16
9d9e6c5e, 14-2-2020-3-6-37, 04, 4
96c76c5e, 14-2-2020-6-1-26, 0a, 10
a04c6d5e, 14-2-2020-15-29-4, 02, 2
fee16c5e, 14-2-2020-7-54-6, 0e, 14
27846d5e, 14-2-2020-19-25-59, 0a, 10
e0526c5e, 14-2-2020--3-43-28, 01, 1
