Channel,Date,Timestamp
0,2023-04-28 26:53:42,1682736822
0,2023-04-28 26:53:43,1682736823
0,2023-04-28 26:53:44,1682736824
0,2023-04-28 26:53:45,1682736825
0,2023-04-28 26:53:46,1682736826
0,2023-04-28 26:53:47,1682736827
0,2023-04-28 26:53:48,1682736828
0,2023-04-28 26:53:49,1682736829
0,2023-04-28 26:53:50,1682736830
0,2023-04-28 26:53:51,1682736831
0,2023-04-28 26:53:52,1682736832
0,2023-04-28 26:53:53,1682736833
0,2023-04-28 26:53:54,1682736834
0,2023-04-28 26:53:55,1682736835
0,2023-04-28 26:53:56,1682736836
0,2023-04-28 26:53:57,1682736837
0,2023-04-28 26:53:58,1682736838
0,2023-04-28 26:53:59,1682736839
0,2023-04-28 26:54:0,1682736840
0,2023-04-28 26:54:1,1682736841
0,2023-04-28 26:54:2,1682736842
0,2023-04-28 26:54:3,1682736843
0,2023-04-28 26:54:4,1682736844
0,2023-04-28 26:54:5,1682736845
0,2023-04-28 26:54:6,1682736846
0,2023-04-28 26:54:7,1682736847
0,2023-04-28 26:54:8,1682736848
0,2023-04-28 26:54:9,1682736849
0,2023-04-28 26:54:10,1682736850
0,2023-04-28 26:54:11,1682736851
0,2023-04-28 26:54:12,1682736852
0,2023-04-28 26:54:13,1682736853
0,2023-04-28 26:54:14,1682736854
0,2023-04-28 26:54:15,1682736855
0,2023-04-28 26:54:16,1682736856
0,2023-04-28 26:54:17,1682736857
0,2023-04-28 26:54:18,1682736858
0,2023-04-28 26:54:19,1682736859
0,2023-04-28 26:54:20,1682736860
0,2023-04-28 26:54:21,1682736861
0,2023-04-28 26:54:22,1682736862
0,2023-04-28 26:54:23,1682736863
0,2023-04-28 26:54:24,1682736864
0,2023-04-28 26:54:25,1682736865
0,2023-04-28 26:54:26,1682736866
0,2023-04-28 26:54:27,1682736867
0,2023-04-28 26:54:28,1682736868
0,2023-04-28 26:54:29,1682736869
0,2023-04-28 26:54:30,1682736870
0,2023-04-28 26:54:31,1682736871
0,2023-04-28 26:54:32,1682736872
0,2023-04-28 26:54:33,1682736873
0,2023-04-28 26:54:34,1682736874
0,2023-04-28 26:54:35,1682736875
0,2023-04-28 26:54:36,1682736876
0,2023-04-28 26:54:37,1682736877
0,2023-04-28 26:54:38,1682736878
0,2023-04-28 26:54:39,1682736879
0,2023-04-28 26:54:40,1682736880
0,2023-04-28 26:54:41,1682736881
0,2023-04-28 26:54:42,1682736882
0,2023-04-28 26:54:43,1682736883
0,2023-04-28 26:54:44,1682736884
0,2023-04-28 26:54:45,1682736885
0,2023-04-28 26:54:46,1682736886
0,2023-04-28 26:54:47,1682736887
0,2023-04-28 26:54:48,1682736888
0,2023-04-28 26:54:49,1682736889
0,2023-04-28 26:54:50,1682736890
0,2023-04-28 26:54:51,1682736891
0,2023-04-28 26:54:52,1682736892
0,2023-04-28 26:54:53,1682736893
0,2023-04-28 26:54:54,1682736894
0,2023-04-28 26:54:55,1682736895
0,2023-04-28 26:54:56,1682736896
0,2023-04-28 26:54:57,1682736897
0,2023-04-28 26:54:58,1682736898
0,2023-04-28 26:54:59,1682736899
0,2023-04-28 26:55:0,1682736900
0,2023-04-28 26:55:1,1682736901
0,2023-04-28 26:55:2,1682736902
0,2023-04-28 26:55:3,1682736903
0,2023-04-28 26:55:4,1682736904
0,2023-04-28 26:55:5,1682736905
0,2023-04-28 26:55:6,1682736906
0,2023-04-28 26:55:7,1682736907
0,2023-04-28 26:55:8,1682736908
0,2023-04-28 26:55:9,1682736909
0,2023-04-28 26:55:10,1682736910
0,2023-04-28 26:55:11,1682736911
0,2023-04-28 26:55:12,1682736912
0,2023-04-28 26:55:13,1682736913
0,2023-04-28 26:55:14,1682736914
0,2023-04-28 26:55:15,1682736915
0,2023-04-28 26:55:16,1682736916
0,2023-04-28 26:55:17,1682736917
0,2023-04-28 26:55:18,1682736918
0,2023-04-28 26:55:19,1682736919
0,2023-04-28 26:55:20,1682736920
0,2023-04-28 26:55:21,1682736921
0,2023-04-28 26:55:22,1682736922
0,2023-04-28 26:55:23,1682736923
0,2023-04-28 26:55:24,1682736924
0,2023-04-28 26:55:25,1682736925
0,2023-04-28 26:55:26,1682736926
0,2023-04-28 26:55:27,1682736927
0,2023-04-28 26:55:28,1682736928
0,2023-04-28 26:55:29,1682736929
0,2023-04-28 26:55:30,1682736930
0,2023-04-28 26:55:31,1682736931
0,2023-04-28 26:55:32,1682736932
0,2023-04-28 26:55:33,1682736933
0,2023-04-28 26:55:34,1682736934
0,2023-04-28 26:55:35,1682736935
0,2023-04-28 26:55:36,1682736936
0,2023-04-28 26:55:37,1682736937
0,2023-04-28 26:55:38,1682736938
0,2023-04-28 26:55:39,1682736939
0,2023-04-28 26:55:40,1682736940
0,2023-04-28 26:55:41,1682736941
0,2023-04-28 26:55:42,1682736942
0,2023-04-28 26:55:43,1682736943
0,2023-04-28 26:55:44,1682736944
0,2023-04-28 26:55:45,1682736945
0,2023-04-28 26:55:46,1682736946
0,2023-04-28 26:55:47,1682736947
0,2023-04-28 26:55:48,1682736948
0,2023-04-28 26:55:49,1682736949
0,2023-04-28 26:55:50,1682736950
0,2023-04-28 26:55:51,1682736951
0,2023-04-28 26:55:52,1682736952
0,2023-04-28 26:55:53,1682736953
0,2023-04-28 26:55:54,1682736954
0,2023-04-28 26:55:55,1682736955
0,2023-04-28 26:55:56,1682736956
0,2023-04-28 26:55:57,1682736957
0,2023-04-28 26:55:58,1682736958
0,2023-04-28 26:55:59,1682736959
0,2023-04-28 26:56:0,1682736960
0,2023-04-28 26:56:1,1682736961
0,2023-04-28 26:56:2,1682736962
0,2023-04-28 26:56:3,1682736963
0,2023-04-28 26:56:4,1682736964
0,2023-04-28 26:56:5,1682736965
0,2023-04-28 26:56:6,1682736966
0,2023-04-28 26:56:7,1682736967
0,2023-04-28 26:56:8,1682736968
0,2023-04-28 26:56:9,1682736969
0,2023-04-28 26:56:10,1682736970
0,2023-04-28 26:56:11,1682736971
0,2023-04-28 26:56:12,1682736972
0,2023-04-28 26:56:13,1682736973
0,2023-04-28 26:56:14,1682736974
0,2023-04-28 26:56:15,1682736975
0,2023-04-28 26:56:16,1682736976
0,2023-04-28 26:56:17,1682736977
0,2023-04-28 26:56:18,1682736978
0,2023-04-28 26:56:19,1682736979
0,2023-04-28 26:56:20,1682736980
0,2023-04-28 26:56:21,1682736981
0,2023-04-28 26:56:22,1682736982
0,2023-04-28 26:56:23,1682736983
0,2023-04-28 26:56:24,1682736984
0,2023-04-28 26:56:25,1682736985
0,2023-04-28 26:56:26,1682736986
0,2023-04-28 26:56:27,1682736987
0,2023-04-28 26:56:28,1682736988
0,2023-04-28 26:56:29,1682736989
0,2023-04-28 26:56:30,1682736990
0,2023-04-28 26:56:31,1682736991
0,2023-04-28 26:56:32,1682736992
0,2023-04-28 26:56:33,1682736993
0,2023-04-28 26:56:34,1682736994
0,2023-04-28 26:56:35,1682736995
0,2023-04-28 26:56:36,1682736996
0,2023-04-28 26:56:37,1682736997
0,2023-04-28 26:56:38,1682736998
0,2023-04-28 26:56:39,1682736999
0,2023-04-28 26:56:40,1682737000
0,2023-04-28 26:56:41,1682737001
0,2023-04-28 26:56:42,1682737002
0,2023-04-28 26:56:43,1682737003
0,2023-04-28 26:56:44,1682737004
0,2023-04-28 26:56:45,1682737005
0,2023-04-28 26:56:46,1682737006
0,2023-04-28 26:56:47,1682737007
0,2023-04-28 26:56:48,1682737008
0,2023-04-28 26:56:49,1682737009
0,2023-04-28 26:56:50,1682737010
0,2023-04-28 26:56:51,1682737011
0,2023-04-28 26:56:52,1682737012
0,2023-04-28 26:56:53,1682737013
0,2023-04-28 26:56:54,1682737014
0,2023-04-28 26:56:55,1682737015
0,2023-04-28 26:56:56,1682737016
0,2023-04-28 26:56:57,1682737017
0,2023-04-28 26:56:58,1682737018
0,2023-04-28 26:56:59,1682737019
0,2023-04-28 26:57:0,1682737020
0,2023-04-28 26:57:1,1682737021
0,2023-04-28 26:57:2,1682737022
0,2023-04-28 26:57:3,1682737023
0,2023-04-28 26:57:4,1682737024
0,2023-04-28 26:57:5,1682737025
0,2023-04-28 26:57:6,1682737026
0,2023-04-28 26:57:7,1682737027
0,2023-04-28 26:57:8,1682737028
0,2023-04-28 26:57:9,1682737029
0,2023-04-28 26:57:10,1682737030
0,2023-04-28 26:57:11,1682737031
0,2023-04-28 26:57:12,1682737032
0,2023-04-28 26:57:13,1682737033
0,2023-04-28 26:57:14,1682737034
0,2023-04-28 26:57:15,1682737035
0,2023-04-28 26:57:16,1682737036
0,2023-04-28 26:57:17,1682737037
0,2023-04-28 26:57:18,1682737038
0,2023-04-28 26:57:19,1682737039
0,2023-04-28 26:57:20,1682737040
0,2023-04-28 26:57:21,1682737041
0,2023-04-28 26:57:22,1682737042
0,2023-04-28 26:57:23,1682737043
0,2023-04-28 26:57:24,1682737044
0,2023-04-28 26:57:25,1682737045
0,2023-04-28 26:57:26,1682737046
0,2023-04-28 26:57:27,1682737047
0,2023-04-28 26:57:28,1682737048
0,2023-04-28 26:57:29,1682737049
0,2023-04-28 26:57:30,1682737050
0,2023-04-28 26:57:31,1682737051
0,2023-04-28 26:57:32,1682737052
0,2023-04-28 26:57:33,1682737053
0,2023-04-28 26:57:34,1682737054
0,2023-04-28 26:57:35,1682737055
0,2023-04-28 26:57:36,1682737056
0,2023-04-28 26:57:37,1682737057
0,2023-04-28 26:57:38,1682737058
0,2023-04-28 26:57:39,1682737059
0,2023-04-28 26:57:40,1682737060
0,2023-04-28 26:57:41,1682737061
0,2023-04-28 26:57:42,1682737062
0,2023-04-28 26:57:43,1682737063
0,2023-04-28 26:57:44,1682737064
0,2023-04-28 26:57:45,1682737065
0,2023-04-28 26:57:46,1682737066
0,2023-04-28 26:57:47,1682737067
0,2023-04-28 26:57:48,1682737068
0,2023-04-28 26:57:49,1682737069
0,2023-04-28 26:57:50,1682737070
0,2023-04-28 26:57:51,1682737071
0,2023-04-28 26:57:52,1682737072
0,2023-04-28 26:57:53,1682737073
0,2023-04-28 26:57:54,1682737074
0,2023-04-28 26:57:55,1682737075
0,2023-04-28 26:57:56,1682737076
0,2023-04-28 26:57:57,1682737077
0,2023-04-28 26:57:58,1682737078
0,2023-04-28 26:57:59,1682737079
0,2023-04-28 26:58:0,1682737080
0,2023-04-28 26:58:1,1682737081
0,2023-04-28 26:58:2,1682737082
0,2023-04-28 26:58:3,1682737083
0,2023-04-28 26:58:4,1682737084
0,2023-04-28 26:58:5,1682737085
0,2023-04-28 26:58:6,1682737086
0,2023-04-28 26:58:7,1682737087
0,2023-04-28 26:58:8,1682737088
0,2023-04-28 26:58:9,1682737089
0,2023-04-28 26:58:10,1682737090
0,2023-04-28 26:58:11,1682737091
0,2023-04-28 26:58:12,1682737092
0,2023-04-28 26:58:13,1682737093
0,2023-04-28 26:58:14,1682737094
0,2023-04-28 26:58:15,1682737095
0,2023-04-28 26:58:16,1682737096
0,2023-04-28 26:58:17,1682737097
0,2023-04-28 26:58:18,1682737098
0,2023-04-28 26:58:19,1682737099
0,2023-04-28 26:58:20,1682737100
0,2023-04-28 26:58:21,1682737101
0,2023-04-28 26:58:22,1682737102
0,2023-04-28 26:58:23,1682737103
0,2023-04-28 26:58:24,1682737104
0,2023-04-28 26:58:25,1682737105
0,2023-04-28 26:58:26,1682737106
0,2023-04-28 26:58:27,1682737107
0,2023-04-28 26:58:28,1682737108
0,2023-04-28 26:58:29,1682737109
0,2023-04-28 26:58:30,1682737110
0,2023-04-28 26:58:31,1682737111
0,2023-04-28 26:58:32,1682737112
0,2023-04-28 26:58:33,1682737113
0,2023-04-28 26:58:34,1682737114
0,2023-04-28 26:58:35,1682737115
0,2023-04-28 26:58:36,1682737116
0,2023-04-28 26:58:37,1682737117
0,2023-04-28 26:58:38,1682737118
0,2023-04-28 26:58:39,1682737119
0,2023-04-28 26:58:40,1682737120
0,2023-04-28 26:58:41,1682737121
0,2023-04-28 26:58:42,1682737122
0,2023-04-28 26:58:43,1682737123
0,2023-04-28 26:58:44,1682737124
0,2023-04-28 26:58:45,1682737125
0,2023-04-28 26:58:46,1682737126
0,2023-04-28 26:58:47,1682737127
0,2023-04-28 26:58:48,1682737128
0,2023-04-28 26:58:49,1682737129
0,2023-04-28 26:58:50,1682737130
0,2023-04-28 26:58:51,1682737131
0,2023-04-28 26:58:52,1682737132
0,2023-04-28 26:58:53,1682737133
0,2023-04-28 26:58:54,1682737134
0,2023-04-28 26:58:55,1682737135
0,2023-04-28 26:58:56,1682737136
0,2023-04-28 26:58:57,1682737137
0,2023-04-28 26:58:58,1682737138
0,2023-04-28 26:58:59,1682737139
0,2023-04-28 26:59:0,1682737140
0,2023-04-28 26:59:1,1682737141
0,2023-04-28 26:59:2,1682737142
0,2023-04-28 26:59:3,1682737143
0,2023-04-28 26:59:4,1682737144
0,2023-04-28 26:59:5,1682737145
0,2023-04-28 26:59:6,1682737146
0,2023-04-28 26:59:7,1682737147
0,2023-04-28 26:59:8,1682737148
0,2023-04-28 26:59:9,1682737149
0,2023-04-28 26:59:10,1682737150
0,2023-04-28 26:59:11,1682737151
0,2023-04-28 26:59:12,1682737152
0,2023-04-28 26:59:13,1682737153
0,2023-04-28 26:59:14,1682737154
0,2023-04-28 26:59:15,1682737155
0,2023-04-28 26:59:16,1682737156
0,2023-04-28 26:59:17,1682737157
0,2023-04-28 26:59:18,1682737158
0,2023-04-28 26:59:19,1682737159
0,2023-04-28 26:59:20,1682737160
0,2023-04-28 26:59:21,1682737161
0,2023-04-28 26:59:22,1682737162
0,2023-04-28 26:59:23,1682737163
0,2023-04-28 26:59:24,1682737164
0,2023-04-28 26:59:25,1682737165
0,2023-04-28 26:59:26,1682737166
0,2023-04-28 26:59:27,1682737167
0,2023-04-28 26:59:28,1682737168
0,2023-04-28 26:59:29,1682737169
0,2023-04-28 26:59:30,1682737170
0,2023-04-28 26:59:31,1682737171
0,2023-04-28 26:59:32,1682737172
0,2023-04-28 26:59:33,1682737173
0,2023-04-28 26:59:34,1682737174
0,2023-04-28 26:59:35,1682737175
0,2023-04-28 26:59:36,1682737176
0,2023-04-28 26:59:37,1682737177
0,2023-04-28 26:59:38,1682737178
0,2023-04-28 26:59:39,1682737179
0,2023-04-28 26:59:40,1682737180
0,2023-04-28 26:59:41,1682737181
0,2023-04-28 26:59:42,1682737182
0,2023-04-28 26:59:43,1682737183
0,2023-04-28 26:59:44,1682737184
0,2023-04-28 26:59:45,1682737185
0,2023-04-28 26:59:46,1682737186
0,2023-04-28 26:59:47,1682737187
0,2023-04-28 26:59:48,1682737188
0,2023-04-28 26:59:49,1682737189
0,2023-04-28 26:59:50,1682737190
0,2023-04-28 26:59:51,1682737191
0,2023-04-28 26:59:52,1682737192
0,2023-04-28 26:59:53,1682737193
0,2023-04-28 26:59:54,1682737194
0,2023-04-28 26:59:55,1682737195
0,2023-04-28 26:59:56,1682737196
0,2023-04-28 26:59:57,1682737197
0,2023-04-28 26:59:58,1682737198
0,2023-04-28 26:59:59,1682737199
0,2023-04-29 10:49:23,1682765363
0,2023-04-29 10:49:24,1682765364
0,2023-04-29 10:49:25,1682765365
0,2023-04-29 10:49:26,1682765366
0,2023-04-29 10:49:27,1682765367
0,2023-04-29 10:49:28,1682765368
0,2023-04-29 6:44:8,1682750648
0,2023-04-29 6:44:9,1682750649
0,2023-04-29 6:44:10,1682750650
0,2023-04-29 6:44:24,1682750664
0,2023-04-29 6:44:25,1682750665
0,2023-04-29 6:44:26,1682750666
0,2023-04-29 6:44:27,1682750667
0,2023-04-29 6:44:28,1682750668
0,2023-04-29 6:44:29,1682750669
0,2023-04-29 6:44:30,1682750670
0,2023-04-29 6:44:31,1682750671
0,2023-04-29 6:44:32,1682750672
0,2023-04-29 6:44:33,1682750673
0,2023-04-29 6:44:34,1682750674
0,2023-04-29 6:44:35,1682750675
0,2023-04-29 6:44:36,1682750676
0,2023-04-29 6:44:37,1682750677
0,2023-04-29 6:44:38,1682750678
0,2023-04-29 6:44:39,1682750679
0,2023-04-29 6:44:40,1682750680
0,2023-04-29 8:44:30,1682757870
0,2023-04-29 8:44:31,1682757871
0,2023-04-29 8:44:32,1682757872
0,2023-04-29 8:44:33,1682757873
0,2023-04-29 8:44:34,1682757874
0,2023-04-29 8:44:35,1682757875
0,2023-04-29 8:44:36,1682757876
0,2023-04-29 8:44:37,1682757877
0,2023-04-29 8:44:38,1682757878
0,2023-04-29 8:44:41,1682757881
0,2023-04-29 8:44:42,1682757882
0,2023-04-29 8:44:43,1682757883
0,2023-04-29 8:44:44,1682757884
0,2023-04-29 8:44:47,1682757887
0,2023-04-29 8:45:6,1682757906
0,2023-04-29 8:45:7,1682757907
0,2023-04-29 8:45:27,1682757927
0,2023-04-29 8:45:28,1682757928
0,2023-04-29 8:45:29,1682757929
0,2023-04-29 8:45:30,1682757930
0,2023-04-29 8:45:31,1682757931
0,2023-04-29 8:45:32,1682757932
0,2023-04-29 8:45:33,1682757933
0,2023-04-29 8:45:48,1682757948
0,2023-04-29 8:45:55,1682757955
0,2023-04-29 8:45:56,1682757956
0,2023-04-29 8:45:57,1682757957
0,2023-04-29 8:46:24,1682757984
0,2023-04-29 8:46:25,1682757985
0,2023-04-29 8:46:30,1682757990
0,2023-04-29 8:46:31,1682757991
0,2023-04-29 8:46:32,1682757992
0,2023-04-29 8:46:34,1682757994
0,2023-04-29 8:46:35,1682757995
0,2023-04-29 8:46:41,1682758001
0,2023-04-29 8:46:42,1682758002
0,2023-04-29 8:46:44,1682758004
0,2023-04-29 8:46:45,1682758005
0,2023-04-29 17:40:22,1682790022
0,2023-04-29 17:40:35,1682790035
0,2023-04-29 17:40:36,1682790036
0,2023-04-29 17:40:37,1682790037
0,2023-04-29 17:40:38,1682790038
0,2023-04-29 17:40:39,1682790039
0,2023-04-29 17:40:40,1682790040
0,2023-04-29 17:40:41,1682790041
0,2023-04-29 17:40:42,1682790042
0,2023-04-29 17:40:43,1682790043
0,2023-04-29 17:40:44,1682790044
0,2023-04-29 17:40:45,1682790045
0,2023-04-29 17:40:46,1682790046
0,2023-04-29 17:40:47,1682790047
0,2023-04-29 17:40:48,1682790048
0,2023-04-29 17:40:49,1682790049
0,2023-04-29 17:40:51,1682790051
0,2023-04-29 17:40:52,1682790052
0,2023-04-29 17:40:55,1682790055
0,2023-04-29 17:41:14,1682790074
0,2023-04-29 17:41:15,1682790075
0,2023-04-29 17:41:16,1682790076
0,2023-04-29 17:41:17,1682790077
0,2023-04-29 17:41:18,1682790078
0,2023-04-29 17:41:19,1682790079
0,2023-04-29 17:41:20,1682790080
0,2023-04-29 17:41:21,1682790081
0,2023-04-29 17:41:22,1682790082
0,2023-04-29 17:41:26,1682790086
0,2023-04-29 17:41:27,1682790087
0,2023-04-29 17:41:28,1682790088
0,2023-04-29 17:41:29,1682790089
0,2023-04-29 17:41:34,1682790094
0,2023-04-29 17:41:35,1682790095
0,2023-04-29 6:5:39,1682748339
0,2023-04-29 6:5:40,1682748340
0,2023-04-29 17:12:41,1682788361
0,2023-04-29 17:12:57,1682788377
0,2023-04-29 17:12:58,1682788378
0,2023-04-29 17:12:59,1682788379
0,2023-04-29 17:13:0,1682788380
0,2023-04-29 17:13:1,1682788381
0,2023-04-29 17:13:19,1682788399
0,2023-04-29 21:51:56,1682805116
0,2023-04-29 21:52:22,1682805142
0,2023-04-29 21:52:23,1682805143
0,2023-04-29 21:52:30,1682805150
0,2023-04-29 21:52:31,1682805151
0,2023-04-29 21:52:32,1682805152
0,2023-04-29 21:52:33,1682805153
0,2023-04-29 21:52:34,1682805154
0,2023-04-29 16:20:15,1682785215
0,2023-04-29 16:20:16,1682785216
0,2023-04-29 16:20:17,1682785217
0,2023-04-29 16:20:18,1682785218
0,2023-04-29 23:44:58,1682811898
0,2023-04-29 23:45:6,1682811906
0,2023-04-29 23:45:7,1682811907
0,2023-04-29 23:45:8,1682811908
0,2023-04-29 20:5:25,1682798725
0,2023-04-29 20:5:26,1682798726
0,2023-04-29 20:5:27,1682798727
0,2023-04-29 20:5:42,1682798742
0,2023-04-29 20:5:43,1682798743
0,2023-04-29 20:5:44,1682798744
0,2023-04-29 20:5:45,1682798745
0,2023-04-29 20:5:46,1682798746
0,2023-04-29 20:5:47,1682798747
0,2023-04-29 20:5:48,1682798748
0,2023-04-29 20:5:49,1682798749
0,2023-04-29 20:5:50,1682798750
0,2023-04-29 20:5:51,1682798751
0,2023-04-29 20:5:52,1682798752
0,2023-04-29 20:5:53,1682798753
0,2023-04-29 20:6:4,1682798764
0,2023-04-29 20:6:5,1682798765
0,2023-04-29 20:6:6,1682798766
0,2023-04-29 20:6:7,1682798767
0,2023-04-29 20:6:8,1682798768
0,2023-04-29 20:6:10,1682798770
0,2023-04-29 20:6:11,1682798771
0,2023-04-29 20:6:12,1682798772
0,2023-04-29 20:6:13,1682798773
0,2023-04-29 20:6:14,1682798774
0,2023-04-29 20:6:15,1682798775
0,2023-04-29 20:6:16,1682798776
0,2023-04-29 20:6:48,1682798808
0,2023-04-29 20:6:55,1682798815
0,2023-04-29 20:6:56,1682798816
0,2023-04-29 20:6:57,1682798817
0,2023-04-29 20:6:58,1682798818
0,2023-04-29 20:7:5,1682798825
0,2023-04-29 20:7:6,1682798826
0,2023-04-29 20:7:7,1682798827
0,2023-04-29 20:7:11,1682798831
0,2023-04-29 20:7:12,1682798832
0,2023-04-29 20:7:16,1682798836
0,2023-04-29 20:7:17,1682798837
0,2023-04-29 20:7:18,1682798838
0,2023-04-29 20:7:19,1682798839
0,2023-04-29 20:7:20,1682798840
0,2023-04-29 20:7:21,1682798841
0,2023-04-29 20:7:22,1682798842
0,2023-04-29 20:7:23,1682798843
0,2023-04-29 20:7:24,1682798844
0,2023-04-29 20:7:25,1682798845
0,2023-04-29 20:7:26,1682798846
0,2023-04-29 20:7:27,1682798847
0,2023-04-29 20:7:28,1682798848
0,2023-04-29 20:7:29,1682798849
0,2023-04-29 20:7:30,1682798850
0,2023-04-29 20:7:31,1682798851
0,2023-04-29 20:7:32,1682798852
0,2023-04-29 20:7:33,1682798853
0,2023-04-29 20:7:40,1682798860
0,2023-04-29 20:7:41,1682798861
0,2023-04-29 20:7:42,1682798862
0,2023-04-29 20:7:43,1682798863
0,2023-04-29 15:0:39,1682780439
0,2023-04-29 15:0:40,1682780440
0,2023-04-29 7:3:16,1682751796
0,2023-04-29 7:3:17,1682751797
0,2023-04-29 7:3:18,1682751798
0,2023-04-29 7:3:19,1682751799
0,2023-04-29 7:3:21,1682751801
0,2023-04-29 7:3:22,1682751802
0,2023-04-29 7:3:24,1682751804
0,2023-04-29 7:3:25,1682751805
0,2023-04-29 7:3:26,1682751806
0,2023-04-29 11:47:33,1682768853
0,2023-04-29 11:47:38,1682768858
0,2023-04-29 11:47:59,1682768879
0,2023-04-29 11:48:11,1682768891
0,2023-04-29 11:48:16,1682768896
0,2023-04-29 11:48:18,1682768898
0,2023-04-29 11:48:19,1682768899
0,2023-04-29 11:48:20,1682768900
0,2023-04-29 11:48:22,1682768902
0,2023-04-29 11:48:25,1682768905
0,2023-04-29 11:48:26,1682768906
0,2023-04-29 11:48:27,1682768907
0,2023-04-29 11:48:28,1682768908
0,2023-04-29 5:58:52,1682747932
0,2023-04-29 5:58:53,1682747933
0,2023-04-29 5:58:54,1682747934
0,2023-04-29 5:58:55,1682747935
0,2023-04-29 5:58:56,1682747936
0,2023-04-29 5:58:57,1682747937
0,2023-04-29 5:58:58,1682747938
0,2023-04-29 5:58:59,1682747939
0,2023-04-29 5:59:0,1682747940
0,2023-04-29 5:59:1,1682747941
0,2023-04-29 5:59:2,1682747942
0,2023-04-29 21:32:21,1682803941
0,2023-04-29 21:32:22,1682803942
0,2023-04-29 21:32:23,1682803943
0,2023-04-29 21:32:24,1682803944
0,2023-04-29 21:32:47,1682803967
0,2023-04-29 21:32:54,1682803974
0,2023-04-29 21:32:55,1682803975
0,2023-04-29 21:32:56,1682803976
0,2023-04-29 21:32:57,1682803977
0,2023-04-29 21:32:58,1682803978
0,2023-04-29 21:33:15,1682803995
0,2023-04-29 21:33:16,1682803996
0,2023-04-29 21:33:17,1682803997
0,2023-04-29 21:33:18,1682803998
0,2023-04-29 21:33:19,1682803999
0,2023-04-29 13:5:38,1682773538
0,2023-04-29 13:5:39,1682773539
0,2023-04-29 13:5:41,1682773541
0,2023-04-29 13:5:42,1682773542
0,2023-04-29 13:5:43,1682773543
0,2023-04-29 13:5:44,1682773544
0,2023-04-29 13:5:45,1682773545
0,2023-04-29 13:5:46,1682773546
0,2023-04-29 13:5:47,1682773547
0,2023-04-29 13:5:48,1682773548
0,2023-04-29 13:5:49,1682773549
0,2023-04-29 13:5:50,1682773550
0,2023-04-29 13:6:1,1682773561
0,2023-04-29 13:6:2,1682773562
0,2023-04-29 13:6:3,1682773563
0,2023-04-29 13:6:4,1682773564
0,2023-04-29 13:6:6,1682773566
0,2023-04-29 13:6:7,1682773567
0,2023-04-29 13:6:8,1682773568
0,2023-04-29 13:6:9,1682773569
0,2023-04-29 13:6:10,1682773570
0,2023-04-29 13:6:11,1682773571
0,2023-04-29 13:6:12,1682773572
0,2023-04-29 13:6:13,1682773573
0,2023-04-29 13:6:14,1682773574
0,2023-04-29 13:6:19,1682773579
0,2023-04-29 13:6:25,1682773585
0,2023-04-29 13:6:26,1682773586
0,2023-04-29 13:6:27,1682773587
0,2023-04-29 13:6:28,1682773588
0,2023-04-29 13:6:29,1682773589
0,2023-04-29 13:6:30,1682773590
0,2023-04-29 13:6:31,1682773591
0,2023-04-29 13:6:42,1682773602
0,2023-04-29 13:6:43,1682773603
0,2023-04-29 20:25:10,1682799910
0,2023-04-29 11:36:33,1682768193
0,2023-04-29 11:36:36,1682768196
0,2023-04-29 11:36:37,1682768197
0,2023-04-29 11:36:40,1682768200
0,2023-04-29 6:17:46,1682749066
0,2023-04-29 6:17:47,1682749067
0,2023-04-29 3:44:59,1682739899
0,2023-04-29 3:45:0,1682739900
0,2023-04-29 21:45:1,1682804701
0,2023-04-29 21:45:2,1682804702
0,2023-04-29 21:45:3,1682804703
0,2023-04-29 21:45:4,1682804704
0,2023-04-29 21:45:5,1682804705
0,2023-04-29 21:45:6,1682804706
0,2023-04-29 21:45:8,1682804708
0,2023-04-29 21:45:10,1682804710
0,2023-04-29 21:45:11,1682804711
0,2023-04-29 21:45:12,1682804712
0,2023-04-29 21:45:13,1682804713
0,2023-04-29 14:7:58,1682777278
0,2023-04-28 25:37:5,1682732225
0,2023-04-28 25:37:6,1682732226
0,2023-04-28 25:37:7,1682732227
0,2023-04-28 25:37:8,1682732228
0,2023-04-28 25:37:9,1682732229
0,2023-04-28 25:37:10,1682732230
0,2023-04-28 25:37:11,1682732231
0,2023-04-28 25:37:12,1682732232
0,2023-04-28 25:37:13,1682732233
0,2023-04-28 25:37:14,1682732234
0,2023-04-28 25:37:15,1682732235
0,2023-04-28 25:37:16,1682732236
0,2023-04-28 25:37:17,1682732237
0,2023-04-28 25:37:18,1682732238
0,2023-04-28 25:37:19,1682732239
0,2023-04-28 25:37:22,1682732242
0,2023-04-28 25:37:26,1682732246
0,2023-04-28 25:37:27,1682732247
0,2023-04-28 25:37:28,1682732248
0,2023-04-28 25:37:29,1682732249
0,2023-04-28 25:37:31,1682732251
0,2023-04-29 13:38:58,1682775538
0,2023-04-29 23:50:50,1682812250
0,2023-04-29 23:50:51,1682812251
0,2023-04-29 23:50:53,1682812253
0,2023-04-29 23:50:54,1682812254
0,2023-04-29 23:50:55,1682812255
0,2023-04-29 20:37:29,1682800649
0,2023-04-29 20:37:30,1682800650
0,2023-04-29 20:37:32,1682800652
0,2023-04-29 20:37:33,1682800653
0,2023-04-29 20:37:35,1682800655
0,2023-04-29 20:37:36,1682800656
