Channel, Sequential, Size, Real_Size, Date 
0, 44301684, 21010, 133076, 2019-11-24 0:9:10
0, 44301744, 21233, 132506, 2019-11-24 0:9:12
0, 44301804, 20749, 124363, 2019-11-24 0:9:14
0, 44301864, 13310, 136764, 2019-11-24 0:9:16
5, 44300771, 9588, 134419, 2019-11-24 0:9:18
5, 44300831, 10730, 134523, 2019-11-24 0:9:20
5, 44300891, 10628, 134247, 2019-11-24 0:9:22
5, 44300951, 10611, 134522, 2019-11-24 0:9:24
5, 44301011, 10787, 134037, 2019-11-24 0:9:26
5, 44301071, 10814, 134184, 2019-11-24 0:9:28
5, 44301131, 10737, 134275, 2019-11-24 0:9:30
5, 44301191, 10725, 134516, 2019-11-24 0:9:32
5, 44301251, 10719, 134691, 2019-11-24 0:9:34
5, 44301311, 10735, 133802, 2019-11-24 0:9:36
5, 44301371, 10718, 135004, 2019-11-24 0:9:38
5, 44301431, 10680, 133884, 2019-11-24 0:9:40
5, 44301491, 10712, 133976, 2019-11-24 0:9:42
5, 44301551, 10617, 134469, 2019-11-24 0:9:44
5, 44301611, 10734, 217618, 2019-11-24 0:9:46
3, 44300792, 8011, 134921, 2019-11-24 0:9:18
3, 44300852, 8042, 133927, 2019-11-24 0:9:20
3, 44300912, 7962, 135010, 2019-11-24 0:9:22
3, 44300972, 7812, 133820, 2019-11-24 0:9:24
3, 44301032, 7904, 134297, 2019-11-24 0:9:26
3, 44301092, 7507, 134032, 2019-11-24 0:9:28
3, 44301152, 7807, 133216, 2019-11-24 0:9:30
3, 44301212, 7643, 134401, 2019-11-24 0:9:32
3, 44301272, 7942, 135125, 2019-11-24 0:9:34
3, 44301332, 7114, 134127, 2019-11-24 0:9:36
3, 44301392, 7957, 134657, 2019-11-24 0:9:38
3, 44301452, 8054, 134467, 2019-11-24 0:9:40
3, 44301512, 8034, 134034, 2019-11-24 0:9:42
3, 44301572, 7867, 134654, 2019-11-24 0:9:44
3, 44301632, 7964, 214489, 2019-11-24 0:9:46
4, 44301737, 10908, 133906, 2019-11-24 0:9:18
4, 44301797, 12224, 134082, 2019-11-24 0:9:20
4, 44301857, 11189, 133504, 2019-11-24 0:9:22
4, 44301917, 11103, 133765, 2019-11-24 0:9:24
4, 44301977, 11167, 132935, 2019-11-24 0:9:26
4, 44302037, 12227, 135490, 2019-11-24 0:9:28
4, 44302097, 11036, 136152, 2019-11-24 0:9:30
4, 44302157, 12394, 134946, 2019-11-24 0:9:32
4, 44302217, 12304, 134361, 2019-11-24 0:9:34
4, 44302277, 12352, 133860, 2019-11-24 0:9:36
4, 44302337, 11133, 133991, 2019-11-24 0:9:38
4, 44302397, 11233, 133401, 2019-11-24 0:9:40
4, 44302457, 12418, 133900, 2019-11-24 0:9:42
4, 44302517, 11118, 135972, 2019-11-24 0:9:44
4, 44302577, 11163, 219115, 2019-11-24 0:9:46
6, 44301991, 14891, 128017, 2019-11-24 0:9:18
6, 44302051, 14745, 132565, 2019-11-24 0:9:20
6, 44302111, 13522, 140199, 2019-11-24 0:9:22
6, 44302171, 13625, 136316, 2019-11-24 0:9:24
6, 44302231, 13634, 129143, 2019-11-24 0:9:26
6, 44302291, 14792, 132355, 2019-11-24 0:9:28
6, 44302351, 13472, 139952, 2019-11-24 0:9:30
6, 44302411, 14662, 131221, 2019-11-24 0:9:32
6, 44302471, 13657, 134617, 2019-11-24 0:9:34
6, 44302531, 16402, 133673, 2019-11-24 0:9:36
6, 44302591, 13573, 137522, 2019-11-24 0:9:38
6, 44302651, 13473, 139935, 2019-11-24 0:9:40
6, 44302711, 14785, 127985, 2019-11-24 0:9:42
6, 44302771, 14756, 130784, 2019-11-24 0:9:44
6, 44302831, 12663, 209733, 2019-11-24 0:9:46
0, 44301924, 19408, 135049, 2019-11-24 0:9:18
0, 44301984, 18911, 133130, 2019-11-24 0:9:20
0, 44302044, 14613, 134366, 2019-11-24 0:9:22
0, 44302104, 18855, 140693, 2019-11-24 0:9:24
0, 44302164, 20212, 129077, 2019-11-24 0:9:26
0, 44302224, 20159, 143514, 2019-11-24 0:9:28
0, 44302284, 20317, 136530, 2019-11-24 0:9:30
0, 44302344, 21115, 133604, 2019-11-24 0:9:32
0, 44302404, 18509, 128571, 2019-11-24 0:9:34
0, 44302464, 20241, 132684, 2019-11-24 0:9:36
0, 44302524, 20854, 134442, 2019-11-24 0:9:38
0, 44302584, 20439, 136445, 2019-11-24 0:9:40
0, 44302644, 21755, 136946, 2019-11-24 0:9:42
0, 44302704, 20142, 138045, 2019-11-24 0:9:44
0, 44302764, 20133, 214045, 2019-11-24 0:9:46
1, 44301588, 12704, 135471, 2019-11-24 0:9:18
1, 44301648, 11544, 132659, 2019-11-24 0:9:20
1, 44301708, 12980, 133884, 2019-11-24 0:9:22
1, 44301768, 12831, 134290, 2019-11-24 0:9:24
1, 44301828, 12838, 135546, 2019-11-24 0:9:26
1, 44301888, 12915, 136925, 2019-11-24 0:9:28
1, 44301948, 12841, 133764, 2019-11-24 0:9:30
1, 44302008, 12846, 133089, 2019-11-24 0:9:32
1, 44302068, 14462, 133005, 2019-11-24 0:9:34
1, 44302128, 14308, 137515, 2019-11-24 0:9:36
1, 44302188, 12747, 131628, 2019-11-24 0:9:38
1, 44302248, 12783, 135507, 2019-11-24 0:9:40
1, 44302308, 11485, 132448, 2019-11-24 0:9:42
1, 44302368, 12869, 133883, 2019-11-24 0:9:44
1, 44302428, 13006, 214447, 2019-11-24 0:9:46
2, 44300908, 13319, 134343, 2019-11-24 0:9:18
2, 44300968, 12181, 132737, 2019-11-24 0:9:20
2, 44301028, 12241, 133153, 2019-11-24 0:9:22
2, 44301088, 12281, 134855, 2019-11-24 0:9:24
2, 44301148, 12176, 134579, 2019-11-24 0:9:26
2, 44301208, 11977, 136682, 2019-11-24 0:9:28
2, 44301268, 11778, 132650, 2019-11-24 0:9:30
2, 44301328, 13375, 135077, 2019-11-24 0:9:32
2, 44301388, 13399, 135061, 2019-11-24 0:9:34
2, 44301448, 13453, 136387, 2019-11-24 0:9:36
2, 44301508, 13723, 131547, 2019-11-24 0:9:38
2, 44301568, 13435, 133305, 2019-11-24 0:9:40
2, 44301628, 13348, 133797, 2019-11-24 0:9:42
2, 44301688, 11857, 133520, 2019-11-24 0:9:44
2, 44301748, 13397, 141936, 2019-11-24 0:9:46
0, 44302824, 21387, 133245, 2019-11-24 0:9:48
0, 44302884, 19977, 132776, 2019-11-24 0:9:50
0, 44302944, 18758, 137706, 2019-11-24 0:9:52
0, 44303004, 20062, 135171, 2019-11-24 0:9:54
0, 44303064, 21386, 130574, 2019-11-24 0:9:56
0, 44303124, 21507, 136831, 2019-11-24 0:9:58
0, 44303184, 20329, 135456, 2019-11-24 0:10:0
0, 44303244, 21490, 136194, 2019-11-24 0:10:2
0, 44303304, 21421, 132640, 2019-11-24 0:10:4
0, 44303364, 20197, 136933, 2019-11-24 0:10:6
0, 44303424, 20443, 131704, 2019-11-24 0:10:8
0, 44303484, 21182, 127694, 2019-11-24 0:10:10
0, 44303544, 18299, 126988, 2019-11-24 0:10:12
0, 44303604, 20218, 141799, 2019-11-24 0:10:14
0, 44303664, 20390, 131838, 2019-11-24 0:10:16
0, 44303724, 20342, 88878, 2019-11-24 0:10:18
1, 44302488, 12766, 133152, 2019-11-24 0:9:48
1, 44302548, 12850, 134998, 2019-11-24 0:9:50
1, 44302608, 12767, 132899, 2019-11-24 0:9:52
1, 44302668, 12736, 133975, 2019-11-24 0:9:54
1, 44302728, 12784, 134946, 2019-11-24 0:9:56
1, 44302788, 12705, 137322, 2019-11-24 0:9:58
1, 44302848, 12846, 132638, 2019-11-24 0:10:0
1, 44302908, 12586, 132427, 2019-11-24 0:10:2
1, 44302968, 12717, 134850, 2019-11-24 0:10:4
1, 44303028, 12739, 133598, 2019-11-24 0:10:6
1, 44303088, 12799, 134669, 2019-11-24 0:10:8
1, 44303148, 12627, 133798, 2019-11-24 0:10:10
1, 44303208, 12723, 134778, 2019-11-24 0:10:12
1, 44303268, 12684, 134344, 2019-11-24 0:10:14
1, 44303328, 12639, 136700, 2019-11-24 0:10:16
1, 44303388, 12761, 83957, 2019-11-24 0:10:18
3, 44301692, 7991, 133558, 2019-11-24 0:9:48
3, 44301752, 7715, 134487, 2019-11-24 0:9:50
3, 44301812, 7931, 134674, 2019-11-24 0:9:52
3, 44301872, 7582, 134327, 2019-11-24 0:9:54
3, 44301932, 8177, 134613, 2019-11-24 0:9:56
3, 44301992, 8076, 134052, 2019-11-24 0:9:58
3, 44302052, 7908, 134276, 2019-11-24 0:10:0
3, 44302112, 6974, 134456, 2019-11-24 0:10:2
3, 44302172, 7944, 134135, 2019-11-24 0:10:4
3, 44302232, 7834, 134242, 2019-11-24 0:10:6
3, 44302292, 7914, 134358, 2019-11-24 0:10:8
3, 44302352, 7739, 134099, 2019-11-24 0:10:10
3, 44302412, 7129, 133818, 2019-11-24 0:10:12
3, 44302472, 7769, 135431, 2019-11-24 0:10:14
3, 44302532, 7713, 133824, 2019-11-24 0:10:16
3, 44302592, 7879, 79467, 2019-11-24 0:10:18
4, 44302637, 12404, 133846, 2019-11-24 0:9:48
4, 44302697, 11022, 132990, 2019-11-24 0:9:50
4, 44302757, 12233, 135856, 2019-11-24 0:9:52
4, 44302817, 11073, 135950, 2019-11-24 0:9:54
4, 44302877, 12455, 133372, 2019-11-24 0:9:56
4, 44302937, 11207, 134862, 2019-11-24 0:9:58
4, 44302997, 12281, 132271, 2019-11-24 0:10:0
4, 44303057, 12304, 134683, 2019-11-24 0:10:2
4, 44303117, 11182, 134559, 2019-11-24 0:10:4
4, 44303177, 12349, 134759, 2019-11-24 0:10:6
4, 44303237, 10956, 134207, 2019-11-24 0:10:8
4, 44303297, 12314, 135610, 2019-11-24 0:10:10
4, 44303357, 12152, 133093, 2019-11-24 0:10:12
4, 44303417, 10992, 134175, 2019-11-24 0:10:14
4, 44303477, 11230, 134788, 2019-11-24 0:10:16
4, 44303537, 11047, 84315, 2019-11-24 0:10:18
5, 44301671, 10811, 134348, 2019-11-24 0:9:48
5, 44301731, 9599, 134154, 2019-11-24 0:9:50
5, 44301791, 10635, 134344, 2019-11-24 0:9:52
5, 44301851, 10695, 134652, 2019-11-24 0:9:54
5, 44301911, 10762, 133994, 2019-11-24 0:9:56
5, 44301971, 10757, 134567, 2019-11-24 0:9:58
5, 44302031, 10718, 134433, 2019-11-24 0:10:0
5, 44302091, 10669, 133986, 2019-11-24 0:10:2
5, 44302151, 10725, 134250, 2019-11-24 0:10:4
5, 44302211, 10629, 134218, 2019-11-24 0:10:6
5, 44302271, 10753, 134751, 2019-11-24 0:10:8
5, 44302331, 10679, 133863, 2019-11-24 0:10:10
5, 44302391, 10662, 134259, 2019-11-24 0:10:12
5, 44302451, 9479, 134548, 2019-11-24 0:10:14
5, 44302511, 9514, 134319, 2019-11-24 0:10:16
5, 44302571, 10782, 75881, 2019-11-24 0:10:18
6, 44302891, 14753, 140611, 2019-11-24 0:9:48
6, 44302951, 14819, 131051, 2019-11-24 0:9:50
6, 44303011, 16343, 134918, 2019-11-24 0:9:52
6, 44303071, 13556, 139641, 2019-11-24 0:9:54
6, 44303131, 13517, 137179, 2019-11-24 0:9:56
6, 44303191, 16417, 128405, 2019-11-24 0:9:58
6, 44303251, 14641, 132053, 2019-11-24 0:10:0
6, 44303311, 13479, 135339, 2019-11-24 0:10:2
6, 44303371, 13518, 138210, 2019-11-24 0:10:4
6, 44303431, 14725, 127424, 2019-11-24 0:10:6
6, 44303491, 14789, 136375, 2019-11-24 0:10:8
6, 44303551, 13555, 130996, 2019-11-24 0:10:10
6, 44303611, 14577, 142739, 2019-11-24 0:10:12
6, 44303671, 14730, 128311, 2019-11-24 0:10:14
6, 44303731, 14849, 134270, 2019-11-24 0:10:16
6, 44303791, 13695, 80309, 2019-11-24 0:10:18
2, 44301808, 13106, 133663, 2019-11-24 0:9:48
2, 44301868, 11749, 133656, 2019-11-24 0:9:50
2, 44301928, 11756, 137226, 2019-11-24 0:9:52
2, 44301988, 13078, 135165, 2019-11-24 0:9:54
2, 44302048, 13142, 132320, 2019-11-24 0:9:56
2, 44302108, 13404, 135090, 2019-11-24 0:9:58
2, 44302168, 13477, 134138, 2019-11-24 0:10:0
2, 44302228, 11894, 133839, 2019-11-24 0:10:2
2, 44302288, 13486, 134172, 2019-11-24 0:10:4
2, 44302348, 13547, 136926, 2019-11-24 0:10:6
2, 44302408, 13014, 130986, 2019-11-24 0:10:8
2, 44302468, 12020, 136182, 2019-11-24 0:10:10
2, 44302528, 12368, 131824, 2019-11-24 0:10:12
2, 44302588, 13385, 135674, 2019-11-24 0:10:14
2, 44302648, 13278, 133803, 2019-11-24 0:10:16
2, 44302708, 13471, 138723, 2019-11-24 0:10:18
6, 44303851, 14655, 137911, 2019-11-24 0:10:20
6, 44303911, 14739, 129131, 2019-11-24 0:10:22
6, 44303971, 14670, 133026, 2019-11-24 0:10:24
6, 44304031, 13722, 132029, 2019-11-24 0:10:26
6, 44304091, 16232, 140697, 2019-11-24 0:10:28
6, 44304151, 14819, 130019, 2019-11-24 0:10:30
6, 44304211, 14706, 132518, 2019-11-24 0:10:32
6, 44304271, 13843, 133409, 2019-11-24 0:10:34
6, 44304331, 16384, 135834, 2019-11-24 0:10:36
6, 44304391, 14758, 136511, 2019-11-24 0:10:38
6, 44304451, 16282, 134290, 2019-11-24 0:10:40
6, 44304511, 13803, 141582, 2019-11-24 0:10:42
6, 44304571, 14668, 132016, 2019-11-24 0:10:44
6, 44304631, 14766, 129157, 2019-11-24 0:10:46
6, 44304691, 14787, 134050, 2019-11-24 0:10:48
6, 44304751, 13702, 82483, 2019-11-24 0:10:50
4, 44303597, 10950, 133761, 2019-11-24 0:10:20
4, 44303657, 12292, 137043, 2019-11-24 0:10:22
4, 44303717, 12252, 135121, 2019-11-24 0:10:24
4, 44303777, 12132, 133652, 2019-11-24 0:10:26
4, 44303837, 12474, 134359, 2019-11-24 0:10:28
4, 44303897, 11048, 133109, 2019-11-24 0:10:30
4, 44303957, 12300, 134371, 2019-11-24 0:10:32
4, 44304017, 11127, 136161, 2019-11-24 0:10:34
4, 44304077, 12392, 132927, 2019-11-24 0:10:36
4, 44304137, 12284, 136038, 2019-11-24 0:10:38
4, 44304197, 12192, 132167, 2019-11-24 0:10:40
4, 44304257, 12352, 134600, 2019-11-24 0:10:42
4, 44304317, 12261, 134823, 2019-11-24 0:10:44
4, 44304377, 12415, 134156, 2019-11-24 0:10:46
4, 44304437, 11087, 133930, 2019-11-24 0:10:48
4, 44304497, 11124, 84372, 2019-11-24 0:10:50
5, 44302631, 10732, 135247, 2019-11-24 0:10:20
5, 44302691, 10610, 133969, 2019-11-24 0:10:22
5, 44302751, 10761, 134490, 2019-11-24 0:10:24
5, 44302811, 10750, 133581, 2019-11-24 0:10:26
5, 44302871, 10633, 134615, 2019-11-24 0:10:28
5, 44302931, 10648, 134272, 2019-11-24 0:10:30
5, 44302991, 10752, 134424, 2019-11-24 0:10:32
5, 44303051, 10692, 134456, 2019-11-24 0:10:34
5, 44303111, 10666, 134201, 2019-11-24 0:10:36
5, 44303171, 10684, 134267, 2019-11-24 0:10:38
5, 44303231, 10747, 134673, 2019-11-24 0:10:40
5, 44303291, 10640, 133646, 2019-11-24 0:10:42
5, 44303351, 9533, 134039, 2019-11-24 0:10:44
5, 44303411, 9538, 134528, 2019-11-24 0:10:46
5, 44303471, 10677, 134738, 2019-11-24 0:10:48
5, 44303531, 10692, 80251, 2019-11-24 0:10:50
1, 44303448, 12764, 133775, 2019-11-24 0:10:20
1, 44303508, 12745, 133768, 2019-11-24 0:10:22
1, 44303568, 12769, 134607, 2019-11-24 0:10:24
1, 44303628, 12805, 133887, 2019-11-24 0:10:26
1, 44303688, 12668, 137284, 2019-11-24 0:10:28
1, 44303748, 12618, 135587, 2019-11-24 0:10:30
1, 44303808, 12677, 133351, 2019-11-24 0:10:32
1, 44303868, 11356, 132090, 2019-11-24 0:10:34
1, 44303928, 12778, 134663, 2019-11-24 0:10:36
1, 44303988, 12751, 132485, 2019-11-24 0:10:38
1, 44304048, 12775, 138159, 2019-11-24 0:10:40
1, 44304108, 12853, 131031, 2019-11-24 0:10:42
1, 44304168, 12724, 134787, 2019-11-24 0:10:44
1, 44304228, 12853, 136439, 2019-11-24 0:10:46
1, 44304288, 12701, 132651, 2019-11-24 0:10:48
1, 44304348, 12804, 85379, 2019-11-24 0:10:50
3, 44302652, 7883, 134327, 2019-11-24 0:10:20
3, 44302712, 7922, 134001, 2019-11-24 0:10:22
3, 44302772, 7902, 134488, 2019-11-24 0:10:24
3, 44302832, 7923, 135140, 2019-11-24 0:10:26
3, 44302892, 7968, 133259, 2019-11-24 0:10:28
3, 44302952, 8005, 135354, 2019-11-24 0:10:30
3, 44303012, 7928, 134506, 2019-11-24 0:10:32
3, 44303072, 7887, 134240, 2019-11-24 0:10:34
3, 44303132, 7546, 136693, 2019-11-24 0:10:36
3, 44303192, 6978, 131809, 2019-11-24 0:10:38
3, 44303252, 7525, 133438, 2019-11-24 0:10:40
3, 44303312, 7073, 134385, 2019-11-24 0:10:42
3, 44303372, 7944, 134276, 2019-11-24 0:10:44
3, 44303432, 7975, 133956, 2019-11-24 0:10:46
3, 44303492, 8024, 134598, 2019-11-24 0:10:48
3, 44303552, 7910, 69272, 2019-11-24 0:10:50
0, 44303784, 19267, 136252, 2019-11-24 0:10:20
0, 44303844, 20442, 143259, 2019-11-24 0:10:22
0, 44303904, 20641, 129553, 2019-11-24 0:10:24
0, 44303964, 21253, 133274, 2019-11-24 0:10:26
0, 44304024, 17939, 132420, 2019-11-24 0:10:28
0, 44304084, 18850, 140736, 2019-11-24 0:10:30
0, 44304144, 21282, 136106, 2019-11-24 0:10:32
0, 44304204, 21487, 130626, 2019-11-24 0:10:34
0, 44304264, 20310, 131127, 2019-11-24 0:10:36
0, 44304324, 17991, 139906, 2019-11-24 0:10:38
0, 44304384, 21624, 134558, 2019-11-24 0:10:40
0, 44304444, 21611, 130250, 2019-11-24 0:10:42
0, 44304504, 20297, 140893, 2019-11-24 0:10:44
0, 44304564, 20423, 134808, 2019-11-24 0:10:46
0, 44304624, 20268, 134178, 2019-11-24 0:10:48
0, 44304684, 21650, 75169, 2019-11-24 0:10:50
2, 44302768, 13371, 134131, 2019-11-24 0:10:20
2, 44302828, 11883, 133423, 2019-11-24 0:10:22
2, 44302888, 13300, 137570, 2019-11-24 0:10:24
2, 44302948, 13314, 135735, 2019-11-24 0:10:26
2, 44303008, 11821, 131955, 2019-11-24 0:10:28
2, 44303068, 13104, 134266, 2019-11-24 0:10:30
2, 44303128, 13444, 136058, 2019-11-24 0:10:32
2, 44303188, 13390, 132426, 2019-11-24 0:10:34
2, 44303248, 13423, 136601, 2019-11-24 0:10:36
2, 44303308, 11917, 133453, 2019-11-24 0:10:38
2, 44303368, 13370, 133225, 2019-11-24 0:10:40
2, 44303428, 13576, 133102, 2019-11-24 0:10:42
2, 44303488, 13263, 135776, 2019-11-24 0:10:44
2, 44303548, 13214, 133555, 2019-11-24 0:10:46
2, 44303608, 13367, 134463, 2019-11-24 0:10:48
2, 44303668, 13478, 141196, 2019-11-24 0:10:50
0, 44304744, 20232, 136320, 2019-11-24 0:10:52
0, 44304804, 21562, 137324, 2019-11-24 0:10:54
0, 44304864, 21797, 135214, 2019-11-24 0:10:56
0, 44304924, 20364, 131516, 2019-11-24 0:10:58
0, 44304984, 20310, 134746, 2019-11-24 0:11:0
0, 44305044, 20404, 138615, 2019-11-24 0:11:2
0, 44305104, 21119, 124751, 2019-11-24 0:11:4
0, 44305164, 20282, 133633, 2019-11-24 0:11:6
0, 44305224, 20128, 131890, 2019-11-24 0:11:8
0, 44305284, 21263, 133550, 2019-11-24 0:11:10
0, 44305344, 20001, 133303, 2019-11-24 0:11:12
0, 44305404, 19943, 134179, 2019-11-24 0:11:14
0, 44305464, 18972, 137665, 2019-11-24 0:11:16
0, 44305524, 21372, 134566, 2019-11-24 0:11:18
0, 44305584, 20094, 220355, 2019-11-24 0:11:20
6, 44304811, 14774, 135336, 2019-11-24 0:10:52
6, 44304871, 14805, 127326, 2019-11-24 0:10:54
6, 44304931, 14768, 134421, 2019-11-24 0:10:56
6, 44304991, 13655, 132311, 2019-11-24 0:10:58
6, 44305051, 14726, 140594, 2019-11-24 0:11:0
6, 44305111, 16300, 130483, 2019-11-24 0:11:2
6, 44305171, 14670, 134020, 2019-11-24 0:11:4
6, 44305231, 14894, 140067, 2019-11-24 0:11:6
6, 44305291, 13718, 134449, 2019-11-24 0:11:8
6, 44305351, 14746, 126588, 2019-11-24 0:11:10
6, 44305411, 14743, 136142, 2019-11-24 0:11:12
6, 44305471, 14919, 137109, 2019-11-24 0:11:14
6, 44305531, 13703, 133223, 2019-11-24 0:11:16
6, 44305591, 16350, 132104, 2019-11-24 0:11:18
6, 44305651, 13576, 216225, 2019-11-24 0:11:20
2, 44303728, 13620, 133581, 2019-11-24 0:10:52
2, 44303788, 11785, 135839, 2019-11-24 0:10:54
2, 44303848, 12966, 132947, 2019-11-24 0:10:56
2, 44303908, 13316, 134735, 2019-11-24 0:10:58
2, 44303968, 13231, 134121, 2019-11-24 0:11:0
2, 44304028, 11740, 132216, 2019-11-24 0:11:2
2, 44304088, 11882, 135417, 2019-11-24 0:11:4
2, 44304148, 11942, 136237, 2019-11-24 0:11:6
2, 44304208, 12933, 135403, 2019-11-24 0:11:8
2, 44304268, 13337, 133678, 2019-11-24 0:11:10
2, 44304328, 13180, 133238, 2019-11-24 0:11:12
2, 44304388, 11705, 133799, 2019-11-24 0:11:14
2, 44304448, 13344, 132922, 2019-11-24 0:11:16
2, 44304508, 13496, 136280, 2019-11-24 0:11:18
2, 44304568, 13180, 223125, 2019-11-24 0:11:20
3, 44303612, 7970, 133863, 2019-11-24 0:10:52
3, 44303672, 7859, 134636, 2019-11-24 0:10:54
3, 44303732, 8028, 132886, 2019-11-24 0:10:56
3, 44303792, 7680, 134954, 2019-11-24 0:10:58
3, 44303852, 7914, 134840, 2019-11-24 0:11:0
3, 44303912, 7588, 134211, 2019-11-24 0:11:2
3, 44303972, 7038, 134121, 2019-11-24 0:11:4
3, 44304032, 7939, 133904, 2019-11-24 0:11:6
3, 44304092, 6961, 134834, 2019-11-24 0:11:8
3, 44304152, 7908, 134550, 2019-11-24 0:11:10
3, 44304212, 7757, 134191, 2019-11-24 0:11:12
3, 44304272, 7810, 134638, 2019-11-24 0:11:14
3, 44304332, 7966, 133345, 2019-11-24 0:11:16
3, 44304392, 7852, 137971, 2019-11-24 0:11:18
3, 44304452, 7087, 210063, 2019-11-24 0:11:20
4, 44304557, 11119, 135066, 2019-11-24 0:10:52
4, 44304617, 11067, 133127, 2019-11-24 0:10:54
4, 44304677, 11159, 135295, 2019-11-24 0:10:56
4, 44304737, 10983, 135441, 2019-11-24 0:10:58
4, 44304797, 12232, 132774, 2019-11-24 0:11:0
4, 44304857, 10875, 135854, 2019-11-24 0:11:2
4, 44304917, 12140, 134592, 2019-11-24 0:11:4
4, 44304977, 11151, 134143, 2019-11-24 0:11:6
4, 44305037, 12260, 132010, 2019-11-24 0:11:8
4, 44305097, 10925, 136553, 2019-11-24 0:11:10
4, 44305157, 12089, 131940, 2019-11-24 0:11:12
4, 44305217, 10976, 133890, 2019-11-24 0:11:14
4, 44305277, 10973, 135670, 2019-11-24 0:11:16
4, 44305337, 10983, 133315, 2019-11-24 0:11:18
4, 44305397, 12228, 220307, 2019-11-24 0:11:20
5, 44303591, 10617, 134146, 2019-11-24 0:10:52
5, 44303651, 10700, 133988, 2019-11-24 0:10:54
5, 44303711, 9452, 134611, 2019-11-24 0:10:56
5, 44303771, 10661, 133805, 2019-11-24 0:10:58
5, 44303831, 9481, 134773, 2019-11-24 0:11:0
5, 44303891, 9594, 134717, 2019-11-24 0:11:2
5, 44303951, 10650, 134581, 2019-11-24 0:11:4
5, 44304011, 10677, 133891, 2019-11-24 0:11:6
5, 44304071, 10630, 134270, 2019-11-24 0:11:8
5, 44304131, 10647, 133901, 2019-11-24 0:11:10
5, 44304191, 10529, 134716, 2019-11-24 0:11:12
5, 44304251, 10594, 133891, 2019-11-24 0:11:14
5, 44304311, 9515, 134423, 2019-11-24 0:11:16
5, 44304371, 10607, 134258, 2019-11-24 0:11:18
5, 44304431, 9488, 217252, 2019-11-24 0:11:20
1, 44304408, 12737, 132083, 2019-11-24 0:10:52
1, 44304468, 14454, 135434, 2019-11-24 0:10:54
1, 44304528, 12715, 132955, 2019-11-24 0:10:56
1, 44304588, 12712, 133472, 2019-11-24 0:10:58
1, 44304648, 12679, 134030, 2019-11-24 0:11:0
1, 44304708, 12811, 137041, 2019-11-24 0:11:2
1, 44304768, 12694, 133278, 2019-11-24 0:11:4
1, 44304828, 14373, 133237, 2019-11-24 0:11:6
1, 44304888, 12826, 133344, 2019-11-24 0:11:8
1, 44304948, 12688, 136535, 2019-11-24 0:11:10
1, 44305008, 12634, 135386, 2019-11-24 0:11:12
1, 44305068, 12814, 131375, 2019-11-24 0:11:14
1, 44305128, 12701, 134727, 2019-11-24 0:11:16
1, 44305188, 12662, 136587, 2019-11-24 0:11:18
1, 44305248, 12705, 132728, 2019-11-24 0:11:20
0, 44305644, 20097, 138988, 2019-11-24 0:11:22
0, 44305704, 21607, 131142, 2019-11-24 0:11:24
0, 44305764, 20025, 135313, 2019-11-24 0:11:26
0, 44305824, 21469, 132303, 2019-11-24 0:11:28
0, 44305884, 19034, 132904, 2019-11-24 0:11:30
0, 44305944, 19363, 128417, 2019-11-24 0:11:32
0, 44306004, 19707, 131185, 2019-11-24 0:11:34
0, 44306064, 19648, 131323, 2019-11-24 0:11:36
0, 44306124, 19683, 136752, 2019-11-24 0:11:38
0, 44306184, 19183, 134838, 2019-11-24 0:11:40
0, 44306244, 20248, 135466, 2019-11-24 0:11:42
0, 44306304, 19609, 134718, 2019-11-24 0:11:44
0, 44306364, 15433, 130791, 2019-11-24 0:11:46
0, 44306424, 19141, 142576, 2019-11-24 0:11:48
0, 44306484, 21601, 128779, 2019-11-24 0:11:50
0, 44306544, 21566, 94817, 2019-11-24 0:11:52
3, 44304512, 6997, 134699, 2019-11-24 0:11:22
3, 44304572, 7760, 135102, 2019-11-24 0:11:24
3, 44304632, 6901, 133222, 2019-11-24 0:11:26
3, 44304692, 8001, 134195, 2019-11-24 0:11:28
3, 44304752, 7977, 133956, 2019-11-24 0:11:30
3, 44304812, 7927, 134699, 2019-11-24 0:11:32
3, 44304872, 7910, 134300, 2019-11-24 0:11:34
3, 44304932, 7928, 134242, 2019-11-24 0:11:36
3, 44304992, 7876, 136839, 2019-11-24 0:11:38
3, 44305052, 6918, 131551, 2019-11-24 0:11:40
3, 44305112, 7884, 133904, 2019-11-24 0:11:42
3, 44305172, 7433, 134215, 2019-11-24 0:11:44
3, 44305232, 7868, 133393, 2019-11-24 0:11:46
3, 44305292, 7559, 135125, 2019-11-24 0:11:48
3, 44305352, 7049, 135208, 2019-11-24 0:11:50
3, 44305412, 7982, 79527, 2019-11-24 0:11:52
1, 44305308, 12667, 135992, 2019-11-24 0:11:22
1, 44305368, 12752, 133857, 2019-11-24 0:11:24
1, 44305428, 12691, 135586, 2019-11-24 0:11:26
1, 44305488, 12666, 131435, 2019-11-24 0:11:28
1, 44305548, 14238, 135067, 2019-11-24 0:11:30
1, 44305608, 11320, 132306, 2019-11-24 0:11:32
1, 44305668, 12729, 137624, 2019-11-24 0:11:34
1, 44305728, 12811, 132123, 2019-11-24 0:11:36
1, 44305788, 14275, 134479, 2019-11-24 0:11:38
1, 44305848, 14107, 133451, 2019-11-24 0:11:40
1, 44305908, 12580, 136650, 2019-11-24 0:11:42
1, 44305968, 12742, 134363, 2019-11-24 0:11:44
